CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer,Customer_No
GV0471,2026-04-30,CIS,Åõ¸£Å©¸Þ´Ï½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0471,48632-60040,FRONT UPPER,TOYOTA | LAND CRUISER PRADO (TRJ150) 2009-,64,2.93,187.52,USD,B2B,SELL-IN,ES ¡°RAHAT YOL¡±,200507
GV0483,2026-04-30,CIS,Åõ¸£Å©¸Þ´Ï½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0483,48818-33100,REAR,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,192,0.6,115.2,USD,B2B,SELL-IN,ES ¡°RAHAT YOL¡±,200507
GV0489,2026-04-30,CIS,Åõ¸£Å©¸Þ´Ï½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0489,48815-10090,REAR,TOYOTA | LAND CRUISER PRADO (TRJ120) 2003-2010,64,0.7,44.8,USD,B2B,SELL-IN,ES ¡°RAHAT YOL¡±,200507
GV0538,2026-04-30,CIS,Åõ¸£Å©¸Þ´Ï½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0538,48815-33100,FRONT,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,64,0.92,58.88,USD,B2B,SELL-IN,ES ¡°RAHAT YOL¡±,200507
GV1087,2026-04-30,CIS,Åõ¸£Å©¸Þ´Ï½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV1087,48655-60050,FRONT LOWER,TOYOTA | LAND CRUISER PRADO (TRJ150) 2009-,12,4.64,55.68,USD,B2B,SELL-IN,ES ¡°RAHAT YOL¡±,200507
PL0557,2026-04-30,CIS,Åõ¸£Å©¸Þ´Ï½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0557,48820-28050,FRONT,TOYOTA | CAMRY (MCV30) 2001-2006,70,5.63,394.1,USD,B2B,SELL-IN,ES ¡°RAHAT YOL¡±,200507
PL0597,2026-04-30,CIS,Åõ¸£Å©¸Þ´Ï½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0597,48820-06070 48820-33040,FRONT,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,50,5.7,285,USD,B2B,SELL-IN,ES ¡°RAHAT YOL¡±,200507
CE0337R,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0337R,56820-0U590 56821-1R591,FRONT R,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,7,6.28,43.96,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0872L,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0872L,45470-09200 45470-39365,FRONT L,TOYOTA | CAMRY (ASV70) 2017-,6,8.16,48.96,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0872R,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0872R,45460-09320 45460-80008,FRONT R,TOYOTA | CAMRY (ASV70) 2017-,4,8.16,32.64,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0940L,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0940L,56820-N9000,FRONT L,HYUNDAI | TUCSON (NX4E) 2020-,11,7.36,80.96,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0282,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0282,56540-0U500,FRONT,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,2,5.46,10.92,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0666,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0666,45503-49125,FRONT,LEXUS | RX 300 (MCU35) 2003-2008,5,6.51,32.55,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0149,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0149,54551-1J000 54551-4L000,FRONT LOWER,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,33,1.32,43.56,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0574L,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0574L,48815-42090,FRONT L,TOYOTA | RAV 4 (ACA30) 2006-2013,10,1.48,14.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0186,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0186,54530-25000,FRONT LOWER,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,120,3.89,466.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0205,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0205,54530-0U000,FRONT LOWER,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,120,4.28,513.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0210L,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0210L,54530-D3000 54530-D7000,FRONT LOWER L,KIA | SPORTAGE (NQ5) 2021-,60,7.11,426.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0210R,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0210R,54530-D3100 54530-D7100,FRONT LOWER R,KIA | SPORTAGE (NQ5) 2021-,60,7.11,426.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0299,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0299,95218373,FRONT,CHEVROLET | COBALT (69) 2013-,50,5.9,295,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0338L,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0338L,56820-4L000,FRONT L,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,108,5.81,627.48,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0338R,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0338R,56820-4L090,FRONT R,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,108,5.81,627.48,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0342L,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342L,56820-D3500 56820-D3600,FRONT L,KIA | SPORTAGE (NQ5) 2021-,20,6.93,138.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0816R,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0816R,45460-80005,FRONT R,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,54,7.32,395.28,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0243,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0243,96561754,REAR,DAEWOO | GENTRA (48) 2013-,10,3.42,34.2,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0250,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0250,95299172,FRONT,CHEVROLET | COBALT (69) 2013-,216,4.84,1045.44,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0291,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0291,54830-0U000 54830-2V000 54830-4L000,FRONT,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,60,3.97,238.2,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0308,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0308,55530-D3000 55540-D3000,REAR,KIA | SPORTAGE (NQ5) 2021-,25,6.18,154.5,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0311,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0311,54830-F2000 54830-F2000,FRONT,HYUNDAI | ELANTRA (AD) 2016-2020,60,4.38,262.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0749,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0749,48820-06110,FRONT,TOYOTA | CAMRY (ASV70) 2017-,9,5.38,48.42,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0294,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0294,54813-3X000,FRONT,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,128,0.79,101.12,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0481,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0481,48818-21030,REAR,TOYOTA | CAMRY (MCV30) 2001-2006,240,0.56,134.4,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0553,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0553,FOR 48760-42010  FOR 48780-42010,REAR,TOYOTA | RAV 4 (ACA30) 2006-2013,160,3.02,483.2,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0559,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0559,48818-60040,REAR,TOYOTA | LAND CRUISER PRADO (TRJ150) 2009-,60,1.01,60.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
PL0557,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0557,48820-28050,FRONT,TOYOTA | CAMRY (MCV30) 2001-2006,10,5.61,56.1,USD,B2B,SELL-IN,ROSSKO KZ,287584
GK0499,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BRAKE PAD ASSY,GK0499,58302-0AA10 58302-1RA30 58302-1WA35 58302-2EA31 58302-2HA51 58302-2KA00 58302-2KA10 58302-2VA30 58302-2VA50 58302-3KA35 58302-3KA62 58302-3KA63 58302-3LA10 58302-3LA20 58302-3ZA10 58302-3ZA70 58302-A6A20 58302-A6A31 58302-A7B30,REAR,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,48,5.4,259.2,USD,B2B,SELL-IN,ROSSKO KZ,287584
GK1069,2026-05-19,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BRAKE PAD ASSY,GK1069,04466-YZZC4,REAR,LEXUS | RX 300 (MCU35) 2003-2008,40,7.12,284.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0432,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0432,FOR 48068-60010 FOR 48069-60010,FRONT LOWER,TOYOTA | LAND CRUISER PRADO (TRJ120) 2003-2010,100,6.74,674,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0291,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0291,54830-0U000 54830-2V000 54830-4L000,FRONT,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,396,3.97,1572.12,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0308,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0308,55530-D3000 55540-D3000,REAR,KIA | SPORTAGE (NQ5) 2021-,100,6.18,618,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0311,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0311,54830-F2000 54830-F2000,FRONT,HYUNDAI | ELANTRA (AD) 2016-2020,72,4.38,315.36,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0555,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0555,48830-06030 48830-48010,REAR,TOYOTA | CAMRY (MCV30) 2001-2006,204,3.93,801.72,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0557,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0557,48820-28050,FRONT,TOYOTA | CAMRY (MCV30) 2001-2006,300,4.12,1236,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0579,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0579,48820-42020,FRONT,"TOYOTA | RAV 4 (ACA20,ACA21) 2000-2005",48,3.76,180.48,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0592,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0592,48830-42010,REAR R,"TOYOTA | RAV 4 (ACA20,ACA21) 2000-2005",36,3.29,118.44,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0593,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0593,48840-42010,REAR L,"TOYOTA | RAV 4 (ACA20,ACA21) 2000-2005",36,3.29,118.44,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0615,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0615,48830-42020 48830-42021,REAR,TOYOTA | RAV 4 (ACA30) 2006-2013,50,3.49,174.5,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0615K,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0615K,48830-42021 48830-42020,REAR,TOYOTA | RAV 4 (ACA30) 2006-2013,50,3.71,185.5,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CR0282,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0282,56540-0U500,FRONT,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,8,5.46,43.68,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0483,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0483,48818-33100,REAR,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,384,0.65,249.6,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0488,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0488,48815-60180 48815-60350,FRONT,TOYOTA | LAND CRUISER PRADO (TRJ120) 2003-2010,96,1.04,99.84,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0497,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0497,48068-12300,FRONT LOWER,TOYOTA | COROLLA (ZRE151) 2007-2014,64,2.16,138.24,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0553,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0553,FOR 48760-42010  FOR 48780-42010,REAR,TOYOTA | RAV 4 (ACA30) 2006-2013,96,3.02,289.92,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0554,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0554,FOR 48760-42010 FOR 48780-42010,REAR,TOYOTA | RAV 4 (ACA30) 2006-2013,64,2.18,139.52,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0573,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0573,54813-1W100,FRONT,"KIA | RIO (QBR,UB) 2011-2017",128,1.09,139.52,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0574L,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0574L,48815-42090,FRONT L,TOYOTA | RAV 4 (ACA30) 2006-2013,32,1.48,47.36,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
GV0574R,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0574R,48815-42100,FRONT R,TOYOTA | RAV 4 (ACA30) 2006-2013,32,1.48,47.36,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
PL0291,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0291,54830-0U000 54830-4L000,FRONT,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,20,5.51,110.2,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CE0288L,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0288L,96407485,FRONT L,DAEWOO | GENTRA (48) 2013-,14,4.34,60.76,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0288R,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0288R,96407486,FRONT R,DAEWOO | GENTRA (48) 2013-,12,4.34,52.08,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0337L,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0337L,56820-0U500 56820-1R501,FRONT L,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,4,6.15,24.6,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0337R,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0337R,56820-0U590 56821-1R591,FRONT R,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,4,6.15,24.6,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CR0641,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0641,45503-49165,FRONT,"TOYOTA | RAV 4 (ACA20,ACA21) 2000-2005",2,5.7,11.4,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
GV0555,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0555,48730-42040,REAR,TOYOTA | RAV 4 (ACA30) 2006-2013,34,2.24,76.16,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
PL0086,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0086,48830-06070 48830-33040,REAR,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,6,5.22,31.32,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
PL0579,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0579,48820-42020,FRONT,"TOYOTA | RAV 4 (ACA20,ACA21) 2000-2005",4,5.45,21.8,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CB0210L,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0210L,54530-D3000 54530-D7000,FRONT LOWER L,KIA | SPORTAGE (NQ5) 2021-,80,6.97,557.6,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CB0210R,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0210R,54530-D3100 54530-D7100,FRONT LOWER R,KIA | SPORTAGE (NQ5) 2021-,80,6.97,557.6,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CB0393,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0393,43330-19115,FRONT LOWER,"TOYOTA | RAV 4 (ACA20,ACA21) 2000-2005",150,5.47,820.5,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0342L,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342L,56820-D3500 56820-D3600,FRONT L,KIA | SPORTAGE (NQ5) 2021-,60,6.79,407.4,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0342R,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342R,56825-D3500 56825-D3600,FRONT R,KIA | SPORTAGE (NQ5) 2021-,60,6.79,407.4,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0757,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0757,45046-49195,FRONT R,TOYOTA | RAV 4 (ACA30) 2006-2013,48,6.69,321.12,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0758,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0758,45047-49135,FRONT L,TOYOTA | RAV 4 (ACA30) 2006-2013,60,6.69,401.4,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0763,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0763,45046-69245,FRONT,TOYOTA | LAND CRUISER PRADO (TRJ150) 2009-,90,5.48,493.2,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0816L,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0816L,45470-39345,FRONT L,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,126,7.19,905.94,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0816R,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0816R,45460-80005,FRONT R,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,126,7.19,905.94,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CL0359,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0359,54830-D7000 54830-D9000,FRONT,KIA | SPORTAGE (NQ5) 2021-,276,4.29,1184.04,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CL0579,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0579,48820-42020,FRONT,"TOYOTA | RAV 4 (ACA20,ACA21) 2000-2005",276,3.69,1018.44,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CL0615K,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0615K,48830-42021 48830-42020,REAR,TOYOTA | RAV 4 (ACA30) 2006-2013,24,3.63,87.12,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CR0283,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0283,57724-4L000 57724-4L090,FRONT,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,224,4.43,992.32,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
GV0148,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0148,54584-3X000,FRONT LOWER,HYUNDAI | ACCENT/ SOLARIS (RB) 2010-,192,3.5,672,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
GV0538,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,BUSH AM,GV0538,48815-33100,FRONT,TOYOTA | CAMRY (ASV50/ACV51) 2011-2019,1216,0.98,1191.68,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
PL0555,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0555,48830-06030 48830-48010,REAR,TOYOTA | CAMRY (MCV30) 2001-2006,10,5.63,56.3,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
PL0586,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0586,48820-02070 48820-42030,FRONT,TOYOTA | COROLLA (ZRE151) 2007-2014,20,6.06,121.2,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CB0345,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0345,"40 16 047 93R
FOR 54 50 113 62R",FRONT LOWER,RENAULT | Logan (LS0A/LS0C/LS0E/LS0B/LS0D/LS0L) 2004-2013,60,4.68,280.8,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0463,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0463,352800,FRONT LOWER,OPEL | Vectra (19/36/36/38/38/68) 1995-2002,30,5.98,179.4,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0548,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0548,31 12 6 768 988,FRONT LOWER,BMW | X5 Series (E53) 1999-2006,60,7.81,468.6,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CE0611R,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0611R,60 01 547 611,FRONT R,RENAULT | Logan (LS0A/LS0C/LS0E/LS0B/LS0D/LS0L) 2004-2013,18,6.25,112.5,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CE0839L,2026-05-20,CIS,Ä«ÀÚÈå½ºÅº,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0839L,"6C0 423 811 A
6Q0 423 811
6Q0 423 811 C
6R0 423 811 A
6RD 423 811 B
FOR 6R0 423 803 A",FRONT L,VW | Polo (601/603/6R1/602/604/612/6C1) 2009-2022,36,6.15,221.4,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
